	precision	recall	f1	accuracy	support
POSITIVE	0.508	0.692	0.5859	0.4143	461.0
NEUTRAL	0.3333	0.0625	0.1053	0.0556	18.0
NEGATIVE	0.3689	0.6129	0.4606	0.2992	254.0
Micro-AVG	0.4581	0.6442	0.5355	0.3656	733.0
Macro-AVG	0.4034	0.4558	0.3839		733
