	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6364	0.7955	0.7071	0.5469	64.0
DRINKS#PRICES	0.6	1.0	0.75	0.6	5.0
DRINKS#QUALITY	0.8333	0.5556	0.6667	0.5	10.0
DRINKS#STYLE_OPTIONS	0.6667	0.6667	0.6667	0.5	8.0
FOOD#PRICES	0.7333	0.7333	0.7333	0.5789	19.0
FOOD#QUALITY	0.7769	0.7891	0.7829	0.6433	157.0
FOOD#STYLE_OPTIONS	0.3784	0.5833	0.459	0.2979	47.0
LOCATION#GENERAL	0.2143	0.6	0.3158	0.1875	16.0
RESTAURANT#GENERAL	0.4921	0.8732	0.6294	0.4593	135.0
RESTAURANT#MISCELLANEOUS	0.1667	0.0588	0.087	0.0455	22.0
RESTAURANT#PRICES	0.7	0.5	0.5833	0.4118	17.0
SERVICE#GENERAL	0.7053	0.8481	0.7701	0.6262	107.0
Micro-AVG	0.6198	0.7542	0.6804	0.5157	607.0
Macro-AVG	0.5753	0.667	0.5959		607
