	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	1.0	0.625	0.7692	0.625	16.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.7586	0.5366	0.6286	0.4583	48.0
FOOD:NEGATIVE	0.9362	0.5946	0.7273	0.5714	77.0
FOOD:NEUTRAL	1.0	0.7333	0.8461	0.7333	15.0
FOOD:POSITIVE	0.9241	0.5748	0.7087	0.5489	133.0
PRICE:NEGATIVE	0.8421	0.7273	0.7805	0.64	25.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.6667	0.8	0.7273	0.5714	7.0
GENERAL-IMPRESSION:NEGATIVE	0.9286	0.6667	0.7762	0.6341	41.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	1.0	0.6875	0.8148	0.6875	48.0
SERVICE:NEGATIVE	0.8846	0.807	0.844	0.7302	63.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	1.0	0.5405	0.7017	0.5405	74.0
Micro-AVG	0.9192	0.6286	0.7466	0.5957	554.0
Macro-AVG	0.8627	0.6529	0.7327		554
