	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9677	0.6977	0.8108	0.6818	44.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	0.8	0.5	0.6154	0.4444	9.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	1.0	0.375	0.5455	0.375	16.0
FOOD#QUALITY	0.9245	0.6533	0.7656	0.6203	158.0
FOOD#STYLE_OPTIONS	0.7	0.3182	0.4375	0.28	25.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.6495	0.9	0.7545	0.6058	104.0
RESTAURANT#MISCELLANEOUS	0.4444	0.2353	0.3077	0.1818	22.0
RESTAURANT#PRICES	0.6	0.8571	0.7059	0.5455	22.0
SERVICE#GENERAL	0.9	0.72	0.8	0.6667	81.0
Micro-AVG	0.8125	0.6667	0.7324	0.5778	495.0
Macro-AVG	0.8322	0.5825	0.6595		495
