	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.4348	0.7143	0.5405	0.3704	27.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.5	0.3333	0.4	0.25	4.0
DRINKS#STYLE_OPTIONS	1.0	0.3333	0.5	0.3333	3.0
FOOD#PRICES	0.4444	0.8	0.5714	0.4	10.0
FOOD#QUALITY	0.814	0.875	0.8434	0.7292	48.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	7.0
LOCATION#GENERAL	0.5	0.5	0.5	0.3333	3.0
RESTAURANT#GENERAL	0.6	0.7143	0.6522	0.4839	31.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	6.0
RESTAURANT#PRICES	0.6667	0.4	0.5	0.3333	6.0
SERVICE#GENERAL	0.8889	0.7273	0.8	0.6667	24.0
Micro-AVG	0.6797	0.6692	0.6744	0.5088	171.0
Macro-AVG	1.7122	1.5994	1.5769		171
