	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3043	0.5	0.3783	0.2333	30.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.5	0.3333	0.4	0.25	4.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	4.0
FOOD#PRICES	0.1111	0.2	0.1428	0.0769	13.0
FOOD#QUALITY	0.6512	0.7	0.6747	0.5091	55.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	7.0
LOCATION#GENERAL	0.5	0.5	0.5	0.3333	3.0
RESTAURANT#GENERAL	0.48	0.5714	0.5217	0.3529	34.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	6.0
RESTAURANT#PRICES	0.3333	0.2	0.25	0.1429	7.0
SERVICE#GENERAL	0.7778	0.6364	0.7	0.5385	26.0
Micro-AVG	0.5234	0.5154	0.5194	0.3508	191.0
Macro-AVG	0.3881	0.3868	0.3806		191
