	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.4333	0.7647	0.5532	0.3824	34.0
AMBIENCE:NEUTRAL	0.1111	1.0	0.2	0.1111	9.0
AMBIENCE:POSITIVE	0.5758	0.8261	0.6786	0.5135	74.0
FOOD:NEGATIVE	0.3826	0.75	0.5067	0.3393	168.0
FOOD:NEUTRAL	0.5833	0.5385	0.56	0.3889	18.0
FOOD:POSITIVE	0.6335	0.8644	0.7312	0.5763	177.0
PRICE:NEGATIVE	0.4211	0.8	0.5517	0.381	42.0
PRICE:NEUTRAL	0.1429	0.5	0.2222	0.125	8.0
PRICE:POSITIVE	0.5	1.0	0.6667	0.5	10.0
GENERAL-IMPRESSION:NEGATIVE	0.2917	0.5385	0.3784	0.2333	90.0
GENERAL-IMPRESSION:NEUTRAL	0.4286	1.0	0.6	0.4286	7.0
GENERAL-IMPRESSION:POSITIVE	0.2736	0.6042	0.3766	0.232	125.0
SERVICE:NEGATIVE	0.6667	0.7302	0.697	0.5349	86.0
SERVICE:NEUTRAL	0.3333	1.0	0.5	0.3333	3.0
SERVICE:POSITIVE	0.6383	0.8571	0.7317	0.5769	104.0
Micro-AVG	0.4802	0.7663	0.5904	0.4188	955.0
Macro-AVG	0.4277	0.7849	0.5303		955
