	precision	recall	f1	accuracy	support
POSITIVE	0.5339	0.7683	0.63	0.4599	137.0
NEUTRAL	0.5	0.3333	0.4	0.25	12.0
NEGATIVE	0.7568	0.7179	0.7368	0.5833	48.0
Micro-AVG	0.5839	0.7231	0.6461	0.4772	197.0
Macro-AVG	0.5969	0.6065	0.5889		197
