	precision	recall	f1	accuracy	support
POSITIVE	0.0194	0.0179	0.0186	0.0094	425.0
NEUTRAL	0.0	0.0	0.0	0.0	20.0
NEGATIVE	0.0366	0.0405	0.0385	0.0196	153.0
Micro-AVG	0.0233	0.023	0.0231	0.0117	598.0
Macro-AVG	0.0187	0.0195	0.019		598
