	precision	recall	f1	accuracy	support
POSITIVE	0.8176	0.7961	0.8067	0.676	179.0
NEUTRAL	0.2703	0.9091	0.4167	0.2632	38.0
NEGATIVE	0.703	0.7802	0.7396	0.5868	121.0
Micro-AVG	0.7063	0.7953	0.7481	0.5976	338.0
Macro-AVG	0.597	0.8285	0.6543		338
