	precision	recall	f1	accuracy	support
POSITIVE	0.5502	0.4841	0.515	0.3468	395.0
NEUTRAL	0.1875	0.1765	0.1818	0.1	30.0
NEGATIVE	0.4211	0.4341	0.4275	0.2718	206.0
Micro-AVG	0.4925	0.4569	0.474	0.3106	631.0
Macro-AVG	0.3863	0.3649	0.3748		631
