	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.75	0.8571	0.8	0.6667	18.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	1.0	0.6667	0.8	0.6667	3.0
DRINKS#STYLE_OPTIONS	1.0	1.0	1.0	1.0	3.0
FOOD#PRICES	0.6	0.6	0.6	0.4286	7.0
FOOD#QUALITY	0.8261	0.95	0.8837	0.7917	48.0
FOOD#STYLE_OPTIONS	1.0	0.2857	0.4444	0.2857	7.0
LOCATION#GENERAL	1.0	0.5	0.6667	0.5	2.0
RESTAURANT#GENERAL	0.8333	0.7143	0.7692	0.625	24.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	6.0
RESTAURANT#PRICES	0.75	0.6	0.6667	0.5	6.0
SERVICE#GENERAL	0.8571	0.8182	0.8372	0.72	25.0
Micro-AVG	0.825	0.7615	0.792	0.6556	151.0
Macro-AVG	0.8014	0.666	0.7057		151
