	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.6667	0.75	0.7059	0.5455	22.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.7917	0.9048	0.8444	0.7308	52.0
FOOD:NEGATIVE	0.8462	0.8919	0.8684	0.7674	86.0
FOOD:NEUTRAL	0.875	0.9333	0.9032	0.8235	17.0
FOOD:POSITIVE	0.9649	0.8661	0.9129	0.8397	131.0
PRICE:NEGATIVE	0.8947	0.7727	0.8293	0.7083	24.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	2.0
PRICE:POSITIVE	0.8333	1.0	0.9091	0.8333	6.0
GENERAL-IMPRESSION:NEGATIVE	0.7708	0.9487	0.8506	0.74	50.0
GENERAL-IMPRESSION:NEUTRAL	0.6	1.0	0.75	0.6	5.0
GENERAL-IMPRESSION:POSITIVE	0.7895	0.9375	0.8571	0.75	60.0
SERVICE:NEGATIVE	0.8197	0.8772	0.8475	0.7353	68.0
SERVICE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
SERVICE:POSITIVE	0.9412	0.8649	0.9014	0.8205	78.0
Micro-AVG	0.8564	0.884	0.87	0.7699	604.0
Macro-AVG	0.8196	0.9165	0.8564		604
