	precision	recall	f1	accuracy	support
POSITIVE	0.7794	0.6463	0.7067	0.5464	97.0
NEUTRAL	0.5714	0.4444	0.5	0.3333	12.0
NEGATIVE	0.7778	0.7179	0.7467	0.5957	47.0
Micro-AVG	0.7658	0.6538	0.7054	0.5449	156.0
Macro-AVG	0.7095	0.6029	0.6511		156
