	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.0	0.0	0.0	0.0	26.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	2.0
DRINKS#QUALITY	0.0	0.0	0.0	0.0	5.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	4.0
FOOD#PRICES	0.0	0.0	0.0	0.0	10.0
FOOD#QUALITY	0.0	0.0	0.0	0.0	84.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	13.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	3.0
RESTAURANT#GENERAL	0.0	0.0	0.0	0.0	41.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	9.0
SERVICE#GENERAL	0.0	0.0	0.0	0.0	44.0
Micro-AVG	0.0	0.0	0.0	0.0	251.0
Macro-AVG	0.0	0.0	0.0		251
