	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.825	0.8049	0.8148	0.6875	48.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.7778	1.0	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	0.5	1.0	0.6667	0.5	8.0
FOOD#PRICES	0.7778	0.4118	0.5385	0.3684	19.0
FOOD#QUALITY	0.9397	0.8258	0.8791	0.7842	139.0
FOOD#STYLE_OPTIONS	0.6667	0.8571	0.75	0.6	30.0
LOCATION#GENERAL	0.6667	0.5	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8676	0.8429	0.8551	0.7468	79.0
RESTAURANT#MISCELLANEOUS	0.6154	0.5333	0.5714	0.4	20.0
RESTAURANT#PRICES	0.6	0.5	0.5455	0.375	16.0
SERVICE#GENERAL	0.9275	0.8767	0.9014	0.8205	78.0
Micro-AVG	0.8507	0.7995	0.8243	0.7011	455.0
Macro-AVG	0.7359	0.7349	0.7196		455
