	precision	recall	f1	accuracy	support
POSITIVE	0.3009	0.5484	0.3886	0.2411	141.0
NEUTRAL	0.129	0.8	0.2222	0.125	32.0
NEGATIVE	0.2255	0.46	0.3026	0.1783	129.0
Micro-AVG	0.435	0.9145	0.5895	0.418	256.0
Macro-AVG	0.2185	0.6028	0.3045		256
