	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.74	0.8605	0.7957	0.6607	56.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	1.0	0.5	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.7059	0.75	0.7273	0.5714	21.0
FOOD#QUALITY	0.8794	0.8267	0.8522	0.7425	167.0
FOOD#STYLE_OPTIONS	0.4444	0.1818	0.2581	0.1481	27.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8167	0.7	0.7538	0.6049	81.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	1.0	0.4286	0.6	0.4286	14.0
SERVICE#GENERAL	0.913	0.84	0.875	0.7778	81.0
Micro-AVG	0.8447	0.7226	0.7789	0.6379	486.0
Macro-AVG	0.7916	0.6267	0.6823		486
