	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.6875	0.6875	0.6875	0.5238	21.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.95	0.4524	0.6129	0.4419	43.0
FOOD:NEGATIVE	0.9259	0.6757	0.7813	0.641	78.0
FOOD:NEUTRAL	0.9091	0.6667	0.7693	0.625	16.0
FOOD:POSITIVE	0.9595	0.5591	0.7065	0.5462	130.0
PRICE:NEGATIVE	0.9	0.4091	0.5625	0.3913	23.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	1.0	0.2	0.3333	0.2	5.0
GENERAL-IMPRESSION:NEGATIVE	0.8649	0.8205	0.8421	0.7273	44.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.8864	0.8125	0.8478	0.7358	53.0
SERVICE:NEGATIVE	0.9375	0.7895	0.8572	0.75	60.0
SERVICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
SERVICE:POSITIVE	1.0	0.7027	0.8254	0.7027	74.0
Micro-AVG	0.9249	0.6559	0.7675	0.6227	554.0
Macro-AVG	0.9347	0.685	0.7662		554
