	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.55	0.4231	0.4783	0.3143	35.0
DRINKS#PRICES	1.0	0.5	0.6667	0.5	2.0
DRINKS#QUALITY	0.6667	0.4	0.5	0.3333	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.0	0.0	0.0	0.0	14.0
FOOD#QUALITY	0.7391	0.6071	0.6666	0.5	102.0
FOOD#STYLE_OPTIONS	0.6667	0.1538	0.2499	0.1429	14.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.7419	0.561	0.6389	0.4694	49.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	11.0
RESTAURANT#PRICES	1.0	0.1111	0.2	0.1111	9.0
SERVICE#GENERAL	0.6486	0.5455	0.5926	0.4211	57.0
Micro-AVG	0.6839	0.4741	0.56	0.3889	306.0
Macro-AVG	0.6677	0.3724	0.455		306
