	precision	recall	f1	accuracy	support
AMBIENCE	0.2455	0.4576	0.3195	0.1901	142.0
FOOD	0.5615	0.6759	0.6134	0.4424	330.0
GENERAL-IMPRESSION	0.4257	0.7	0.5294	0.36	175.0
PRICE	0.5333	0.5517	0.5424	0.3721	43.0
SERVICE	0.4293	0.5985	0.5	0.3333	237.0
Micro-AVG	0.4522	0.6293	0.5262	0.3571	927.0
Macro-AVG	0.4391	0.5967	0.5009		927
