	precision	recall	f1	accuracy	support
AMBIENCE	0.55	0.9167	0.6875	0.5238	21.0
FOOD	0.375	0.9545	0.5385	0.3684	114.0
GENERAL-IMPRESSION	0.7	0.6667	0.6829	0.5185	27.0
PRICE	0.6667	0.75	0.7059	0.5455	11.0
SERVICE	0.9032	0.875	0.8889	0.8	35.0
Micro-AVG	0.526	0.8632	0.6537	0.4856	208.0
Macro-AVG	0.639	0.8326	0.7007		208
