	precision	recall	f1	accuracy	support
POSITIVE	0.8008	0.7491	0.7741	0.6314	331.0
NEUTRAL	0.9167	0.5789	0.7097	0.55	20.0
NEGATIVE	0.703	0.6425	0.6714	0.5053	281.0
Micro-AVG	0.8589	0.7861	0.8209	0.6962	586.0
Macro-AVG	0.8068	0.6568	0.7184		586
