epoch	precision	recall	f1
1	0.1224	0.1020	0.1113
2	0.5714	0.2946	0.3888
3	0.6731	0.3966	0.4991
4	0.7190	0.5581	0.6284
5	0.6512	0.5552	0.5994
6	0.6739	0.6147	0.6430
7	0.7086	0.6062	0.6534
8	0.7220	0.5666	0.6349
9	0.7006	0.6431	0.6706
10	0.7042	0.5666	0.6279
11	0.7243	0.5581	0.6304
12	0.7416	0.5609	0.6387
13	0.7372	0.5722	0.6443
14	0.7148	0.6034	0.6544
15	0.7138	0.6147	0.6606
16	0.7222	0.5892	0.6490
17	0.7143	0.6232	0.6657
18	0.7258	0.6147	0.6656
19	0.7282	0.6147	0.6667
