	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6735	0.8049	0.7333	0.5789	57.0
DRINKS#PRICES	0.3333	0.3333	0.3333	0.2	5.0
DRINKS#QUALITY	0.7143	0.7143	0.7143	0.5556	9.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	6.0
FOOD#PRICES	0.7333	0.6471	0.6875	0.5238	21.0
FOOD#QUALITY	0.5657	0.8485	0.6788	0.5138	218.0
FOOD#STYLE_OPTIONS	0.1935	0.2857	0.2308	0.1304	46.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	6.0
RESTAURANT#GENERAL	0.6588	0.8	0.7226	0.5657	99.0
RESTAURANT#MISCELLANEOUS	0.2	0.1333	0.16	0.087	23.0
RESTAURANT#PRICES	0.45	0.75	0.5625	0.3913	23.0
SERVICE#GENERAL	0.6742	0.8219	0.7407	0.5882	102.0
Micro-AVG	0.5773	0.7393	0.6484	0.4797	615.0
Macro-AVG	1.2992	1.5348	1.391		615
