	precision	recall	f1	accuracy	support
AMBIENCE	0.4737	0.6923	0.5625	0.3913	230.0
FOOD	0.5161	0.6588	0.5788	0.4073	825.0
GENERAL-IMPRESSION	0.4645	0.7203	0.5648	0.3935	432.0
PRICE	0.3214	0.3418	0.3313	0.1985	136.0
SERVICE	0.6012	0.6219	0.6114	0.4403	452.0
Micro-AVG	0.5068	0.6447	0.5675	0.3961	2075.0
Macro-AVG	0.4754	0.607	0.5298		2075
