	precision	recall	f1	accuracy	support
POSITIVE	0.5431	0.6935	0.6092	0.438	1064.0
NEUTRAL	0.4333	0.4062	0.4194	0.2653	98.0
NEGATIVE	0.4688	0.6122	0.531	0.3614	913.0
Micro-AVG	0.6554	0.8337	0.7339	0.5796	1834.0
Macro-AVG	0.4817	0.5706	0.5199		1834
