	precision	recall	f1	accuracy	support
AMBIENCE	0.5842	0.8538	0.6938	0.5311	209.0
FOOD	0.6498	0.8294	0.7287	0.5732	738.0
GENERAL-IMPRESSION	0.5874	0.911	0.7143	0.5556	387.0
PRICE	0.619	0.6582	0.638	0.4685	111.0
SERVICE	0.7915	0.8187	0.8049	0.6735	389.0
Micro-AVG	0.6554	0.8337	0.7339	0.5796	1834.0
Macro-AVG	0.6464	0.8142	0.7159		1834
