	precision	recall	f1	accuracy	support
POSITIVE	0.0125	0.0113	0.0118	0.006	839.0
NEUTRAL	0.0	0.0	0.0	0.0	44.0
NEGATIVE	0.0076	0.0066	0.007	0.0035	283.0
Micro-AVG	0.0108	0.0097	0.0102	0.0051	1166.0
Macro-AVG	0.0067	0.006	0.0063		1166
