	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8621	0.5814	0.6945	0.5319	47.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	1.0	0.375	0.5455	0.375	8.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	1.0	0.3125	0.4762	0.3125	16.0
FOOD#QUALITY	0.9159	0.6533	0.7626	0.6164	159.0
FOOD#STYLE_OPTIONS	0.5	0.0455	0.0834	0.0435	23.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.7125	0.8143	0.76	0.6129	93.0
RESTAURANT#MISCELLANEOUS	1.0	0.0588	0.1111	0.0588	17.0
RESTAURANT#PRICES	0.7778	0.5	0.6087	0.4375	16.0
SERVICE#GENERAL	1.0	0.6267	0.7705	0.6267	75.0
Micro-AVG	0.866	0.5874	0.7	0.5385	468.0
Macro-AVG	0.8974	0.4751	0.582		468
