	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8182	0.6923	0.75	0.6	30.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	1.0	0.4	0.5714	0.4	5.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.8	0.4	0.5333	0.3636	11.0
FOOD#QUALITY	0.9403	0.75	0.8344	0.7159	88.0
FOOD#STYLE_OPTIONS	0.4444	0.6154	0.5161	0.3478	23.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.6471	0.8049	0.7174	0.5593	59.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	0.6667	0.8889	0.7619	0.6154	13.0
SERVICE#GENERAL	0.878	0.8182	0.847	0.7347	49.0
Micro-AVG	0.7956	0.7131	0.7521	0.6027	297.0
Macro-AVG	0.7662	0.6489	0.6824		297
