	precision	recall	f1	accuracy	support
POSITIVE	0.75	0.7742	0.7619	0.6154	78.0
NEUTRAL	0.5	0.6	0.5455	0.375	8.0
NEGATIVE	0.6739	0.62	0.6458	0.4769	65.0
Micro-AVG	0.8534	0.8462	0.8498	0.7388	134.0
Macro-AVG	0.6413	0.6647	0.6511		134
