	precision	recall	f1	accuracy	support
POSITIVE	0.6885	0.6774	0.6829	0.5185	81.0
NEUTRAL	0.4	0.4	0.4	0.25	8.0
NEGATIVE	0.6809	0.64	0.6598	0.4923	65.0
Micro-AVG	0.6726	0.6496	0.6609	0.4935	154.0
Macro-AVG	0.5898	0.5725	0.5809		154
