	precision	recall	f1	accuracy	support
POSITIVE	0.8583	0.8651	0.8617	0.7569	144.0
NEUTRAL	0.5385	0.6364	0.5833	0.4118	17.0
NEGATIVE	0.767	0.8404	0.802	0.6695	118.0
Micro-AVG	0.8025	0.8442	0.8228	0.6989	279.0
Macro-AVG	0.7213	0.7806	0.749		279
