	precision	recall	f1	accuracy	support
AMBIENCE	0.4742	0.807	0.5974	0.4259	108.0
FOOD	0.5338	0.7937	0.6383	0.4688	320.0
GENERAL-IMPRESSION	0.3227	0.7802	0.4566	0.2958	240.0
PRICE	0.4	0.8276	0.5393	0.3692	65.0
SERVICE	0.6105	0.8537	0.7119	0.5526	190.0
Micro-AVG	0.4771	0.8098	0.6005	0.429	923.0
Macro-AVG	0.4682	0.8124	0.5887		923
