	precision	recall	f1	accuracy	support
AMBIENCE	0.8136	0.8571	0.8348	0.7164	67.0
FOOD	0.8109	0.8232	0.817	0.6907	236.0
GENERAL-IMPRESSION	0.8202	0.8202	0.8202	0.6952	105.0
PRICE	0.7917	0.6786	0.7308	0.5758	33.0
SERVICE	0.8393	0.7705	0.8034	0.6714	140.0
Micro-AVG	0.8186	0.8053	0.8119	0.6833	581.0
Macro-AVG	0.8151	0.7899	0.8012		581
