	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8438	0.6279	0.72	0.5625	48.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.75	0.375	0.5	0.3333	9.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	6.0
FOOD#PRICES	1.0	0.375	0.5455	0.375	16.0
FOOD#QUALITY	0.9091	0.6	0.7229	0.566	159.0
FOOD#STYLE_OPTIONS	1.0	0.2727	0.4285	0.2727	22.0
LOCATION#GENERAL	1.0	0.2	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.6875	0.7857	0.7333	0.5789	95.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	0.6667	0.1429	0.2354	0.1333	15.0
SERVICE#GENERAL	0.9286	0.6933	0.7939	0.6582	79.0
Micro-AVG	0.8454	0.5734	0.6833	0.519	474.0
Macro-AVG	0.8155	0.4088	0.515		474
