	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.7143	0.5882	0.6452	0.4762	21.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.3457	0.7179	0.4667	0.3043	92.0
FOOD:NEGATIVE	0.2031	0.8919	0.3308	0.1982	333.0
FOOD:NEUTRAL	1.0	0.1429	0.25	0.1429	14.0
FOOD:POSITIVE	0.4158	0.7636	0.5385	0.3684	228.0
PRICE:NEGATIVE	0.8	0.5455	0.6486	0.48	25.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
PRICE:POSITIVE	0.6667	0.8	0.7273	0.5714	7.0
GENERAL-IMPRESSION:NEGATIVE	0.3721	0.8205	0.512	0.3441	93.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
GENERAL-IMPRESSION:POSITIVE	0.5915	0.875	0.7059	0.5455	77.0
SERVICE:NEGATIVE	0.9444	0.6182	0.7473	0.5965	57.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.95	0.8636	0.9048	0.8261	69.0
Micro-AVG	0.4138	0.7546	0.5345	0.3647	1020.0
Macro-AVG	0.5336	0.5418	0.4763		1020
