	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6857	0.9231	0.7869	0.6486	37.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	1.0	0.4	0.5714	0.4	5.0
DRINKS#STYLE_OPTIONS	1.0	1.0	1.0	1.0	4.0
FOOD#PRICES	0.5	0.2	0.2857	0.1667	12.0
FOOD#QUALITY	0.9138	0.631	0.7465	0.5955	89.0
FOOD#STYLE_OPTIONS	0.4118	0.5385	0.4667	0.3043	23.0
LOCATION#GENERAL	0.2222	0.6667	0.3333	0.2	10.0
RESTAURANT#GENERAL	0.75	0.878	0.809	0.6792	53.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	11.0
RESTAURANT#PRICES	0.6	1.0	0.75	0.6	15.0
SERVICE#GENERAL	0.907	0.8864	0.8966	0.8125	48.0
Micro-AVG	0.7563	0.7171	0.7362	0.5825	309.0
Macro-AVG	0.6659	0.677	0.6372		309
