	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.9091	0.625	0.7407	0.5882	17.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.8571	0.7143	0.7792	0.6383	47.0
FOOD:NEGATIVE	0.8966	0.7027	0.7879	0.65	80.0
FOOD:NEUTRAL	1.0	0.4667	0.6364	0.4667	15.0
FOOD:POSITIVE	0.822	0.7638	0.7918	0.6554	148.0
PRICE:NEGATIVE	0.875	0.6364	0.7368	0.5833	24.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.3846	1.0	0.5556	0.3846	13.0
GENERAL-IMPRESSION:NEGATIVE	0.8889	0.6154	0.7273	0.5714	42.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.6667	0.8	0.6667	3.0
GENERAL-IMPRESSION:POSITIVE	0.8	0.9167	0.8544	0.7458	59.0
SERVICE:NEGATIVE	0.8958	0.7544	0.819	0.6935	62.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.863	0.8514	0.8571	0.75	84.0
Micro-AVG	0.8448	0.7452	0.7919	0.6555	598.0
Macro-AVG	0.7461	0.6142	0.6502		598
