	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9189	0.7391	0.8193	0.6939	49.0
DRINKS#PRICES	0.5	0.6667	0.5714	0.4	5.0
DRINKS#QUALITY	1.0	0.1429	0.25	0.1429	7.0
DRINKS#STYLE_OPTIONS	1.0	0.7143	0.8333	0.7143	7.0
FOOD#PRICES	0.7273	0.5333	0.6154	0.4444	18.0
FOOD#QUALITY	0.8125	0.8725	0.8414	0.7263	179.0
FOOD#STYLE_OPTIONS	0.6429	0.36	0.4615	0.3	30.0
LOCATION#GENERAL	0.5	0.4	0.4444	0.2857	7.0
RESTAURANT#GENERAL	0.8621	0.7143	0.7813	0.641	78.0
RESTAURANT#MISCELLANEOUS	0.7143	0.5556	0.625	0.4545	22.0
RESTAURANT#PRICES	0.5625	0.6923	0.6207	0.45	20.0
SERVICE#GENERAL	0.9265	0.8873	0.9065	0.8289	76.0
Micro-AVG	0.824	0.7529	0.7868	0.6486	498.0
Macro-AVG	2.2917	1.8196	1.9426		498
