	precision	recall	f1	accuracy	support
AMBIENCE	0.2069	0.5085	0.2941	0.1724	174.0
FOOD	0.4212	0.6065	0.4972	0.3308	396.0
GENERAL-IMPRESSION	0.2164	0.6444	0.324	0.1933	300.0
PRICE	0.26	0.4483	0.3291	0.197	66.0
SERVICE	0.3018	0.5076	0.3785	0.2334	287.0
Micro-AVG	0.3002	0.5684	0.3929	0.2445	1223.0
Macro-AVG	0.2813	0.5431	0.3646		1223
