	precision	recall	f1	accuracy	support
AMBIENCE	0.3793	0.9322	0.5392	0.3691	149.0
FOOD	0.6527	0.9398	0.7704	0.6265	324.0
GENERAL-IMPRESSION	0.3097	0.9222	0.4637	0.3018	275.0
PRICE	0.52	0.8966	0.6582	0.4906	53.0
SERVICE	0.5405	0.9091	0.678	0.5128	234.0
Micro-AVG	0.489	0.9259	0.6399	0.4705	1035.0
Macro-AVG	1.4413	2.7599	1.8657		1035
