	precision	recall	f1	accuracy	support
POSITIVE	0.5261	0.5336	0.5298	0.3604	419.0
NEUTRAL	0.12	0.1579	0.1364	0.0732	41.0
NEGATIVE	0.4309	0.4173	0.424	0.269	197.0
Micro-AVG	0.708	0.7179	0.713	0.554	556.0
Macro-AVG	0.359	0.3696	0.3634		556
