	precision	recall	f1	accuracy	support
POSITIVE	0.8526	0.8429	0.8477	0.7357	700.0
NEUTRAL	0.6774	0.4773	0.56	0.3889	54.0
NEGATIVE	0.6824	0.7794	0.7277	0.5719	278.0
Micro-AVG	0.8007	0.8091	0.8049	0.6734	1032.0
Macro-AVG	0.7375	0.6999	0.7118		1032
