	precision	recall	f1	accuracy	support
POSITIVE	0.8468	0.6723	0.7495	0.5994	332.0
NEUTRAL	0.8333	0.4545	0.5882	0.4167	24.0
NEGATIVE	0.7663	0.6779	0.7194	0.5618	251.0
Micro-AVG	0.8121	0.6654	0.7315	0.5766	607.0
Macro-AVG	0.8155	0.6016	0.6857		607
