	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8947	0.7907	0.8395	0.7234	47.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.9231	0.75	0.8276	0.7059	17.0
FOOD#QUALITY	0.9214	0.86	0.8896	0.8012	161.0
FOOD#STYLE_OPTIONS	0.75	0.6818	0.7143	0.5556	27.0
LOCATION#GENERAL	0.8	0.8	0.8	0.6667	6.0
RESTAURANT#GENERAL	0.8143	0.8143	0.8143	0.6867	83.0
RESTAURANT#MISCELLANEOUS	0.45	0.5294	0.4865	0.3214	28.0
RESTAURANT#PRICES	0.875	1.0	0.9333	0.875	16.0
SERVICE#GENERAL	0.8734	0.92	0.8961	0.8118	85.0
Micro-AVG	0.8582	0.8322	0.845	0.7316	488.0
Macro-AVG	0.8446	0.8108	0.8243		488
