	precision	recall	f1	accuracy	support
POSITIVE	0.8182	0.468	0.5954	0.4239	276.0
NEUTRAL	0.0	0.0	0.0	0.0	16.0
NEGATIVE	0.9091	0.0862	0.1575	0.0855	117.0
Micro-AVG	0.8247	0.3325	0.4739	0.3105	409.0
Macro-AVG	0.5758	0.1847	0.251		409
