	precision	recall	f1	accuracy	support
POSITIVE	0.6071	0.8041	0.6919	0.5289	450.0
NEUTRAL	0.1724	0.6818	0.2752	0.1596	94.0
NEGATIVE	0.6842	0.8125	0.7429	0.5909	286.0
Micro-AVG	0.5813	0.8023	0.6741	0.5084	830.0
Macro-AVG	0.4879	0.7661	0.57		830
