	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6857	0.6	0.64	0.4706	51.0
DRINKS#PRICES	0.6667	0.4	0.5	0.3333	6.0
DRINKS#QUALITY	0.7143	0.625	0.6667	0.5	10.0
DRINKS#STYLE_OPTIONS	0.75	0.6	0.6667	0.5	6.0
FOOD#PRICES	0.75	0.2143	0.3333	0.2	15.0
FOOD#QUALITY	0.8304	0.6549	0.7323	0.5776	161.0
FOOD#STYLE_OPTIONS	0.375	0.2727	0.3158	0.1875	32.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.7286	0.7183	0.7234	0.5667	90.0
RESTAURANT#MISCELLANEOUS	0.4286	0.1875	0.2609	0.15	20.0
RESTAURANT#PRICES	0.1818	0.1538	0.1667	0.0909	22.0
SERVICE#GENERAL	0.7692	0.8	0.7843	0.6452	93.0
Micro-AVG	0.7257	0.6106	0.6632	0.4961	512.0
Macro-AVG	0.6289	0.4689	0.5242		512
