	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8571	0.75	0.8	0.6667	45.0
DRINKS#PRICES	1.0	0.6	0.75	0.6	5.0
DRINKS#QUALITY	0.8571	0.75	0.8	0.6667	9.0
DRINKS#STYLE_OPTIONS	0.75	0.6	0.6667	0.5	6.0
FOOD#PRICES	0.75	0.2143	0.3333	0.2	15.0
FOOD#QUALITY	0.9643	0.7606	0.8504	0.7397	146.0
FOOD#STYLE_OPTIONS	0.625	0.4545	0.5263	0.3571	28.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8143	0.8028	0.8085	0.6786	84.0
RESTAURANT#MISCELLANEOUS	0.4286	0.1875	0.2609	0.15	20.0
RESTAURANT#PRICES	0.4545	0.3846	0.4167	0.2632	19.0
SERVICE#GENERAL	0.8462	0.88	0.8627	0.7586	87.0
Micro-AVG	0.8486	0.7139	0.7755	0.6333	469.0
Macro-AVG	0.7789	0.582	0.6521		469
