	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	1.0	0.875	0.9333	0.875	16.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.9167	0.7857	0.8462	0.7333	45.0
FOOD:NEGATIVE	0.8108	0.8108	0.8108	0.6818	88.0
FOOD:NEUTRAL	0.8333	0.6667	0.7407	0.5882	17.0
FOOD:POSITIVE	0.9588	0.7323	0.8304	0.7099	131.0
PRICE:NEGATIVE	0.8095	0.7727	0.7907	0.6538	26.0
PRICE:NEUTRAL	0.6667	1.0	0.8	0.6667	3.0
PRICE:POSITIVE	0.5714	0.8	0.6667	0.5	8.0
GENERAL-IMPRESSION:NEGATIVE	0.8571	0.7692	0.8108	0.6818	44.0
GENERAL-IMPRESSION:NEUTRAL	0.4286	1.0	0.6	0.4286	7.0
GENERAL-IMPRESSION:POSITIVE	0.878	0.75	0.809	0.6792	53.0
SERVICE:NEGATIVE	0.9787	0.807	0.8846	0.7931	58.0
SERVICE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
SERVICE:POSITIVE	0.9333	0.7568	0.8358	0.7179	78.0
Micro-AVG	0.8884	0.7719	0.826	0.7036	577.0
Macro-AVG	0.8095	0.8351	0.8017		577
