	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8571	0.6522	0.7407	0.5882	51.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	0.6667	0.2857	0.4	0.25	8.0
DRINKS#STYLE_OPTIONS	1.0	0.8571	0.9231	0.8571	7.0
FOOD#PRICES	0.6154	0.5333	0.5714	0.4	20.0
FOOD#QUALITY	0.7692	0.8054	0.7869	0.6486	185.0
FOOD#STYLE_OPTIONS	0.6522	0.6	0.625	0.4545	33.0
LOCATION#GENERAL	0.5	0.4	0.4444	0.2857	7.0
RESTAURANT#GENERAL	0.9206	0.8286	0.8722	0.7733	75.0
RESTAURANT#MISCELLANEOUS	0.6875	0.6111	0.6471	0.4783	23.0
RESTAURANT#PRICES	0.75	0.6923	0.72	0.5625	16.0
SERVICE#GENERAL	0.8429	0.831	0.8369	0.7195	82.0
Micro-AVG	0.7975	0.7529	0.7746	0.6321	511.0
Macro-AVG	0.751	0.6747	0.7021		511
