	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8	0.6087	0.6914	0.5283	53.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	0.6667	0.2857	0.4	0.25	8.0
DRINKS#STYLE_OPTIONS	0.6667	0.5714	0.6154	0.4444	9.0
FOOD#PRICES	0.5385	0.4667	0.5	0.3333	21.0
FOOD#QUALITY	0.6731	0.7047	0.6885	0.525	200.0
FOOD#STYLE_OPTIONS	0.4348	0.4	0.4167	0.2632	38.0
LOCATION#GENERAL	0.5	0.4	0.4444	0.2857	7.0
RESTAURANT#GENERAL	0.8413	0.7571	0.797	0.6625	80.0
RESTAURANT#MISCELLANEOUS	0.5625	0.5	0.5294	0.36	25.0
RESTAURANT#PRICES	0.6667	0.6154	0.64	0.4706	17.0
SERVICE#GENERAL	0.7571	0.7465	0.7518	0.6023	88.0
Micro-AVG	0.7012	0.662	0.6811	0.5164	550.0
Macro-AVG	0.6548	0.588	0.611		550
