	precision	recall	f1	accuracy	support
POSITIVE	0.7635	0.6848	0.722	0.565	200.0
NEUTRAL	0.4	0.5455	0.4615	0.3	20.0
NEGATIVE	0.7606	0.72	0.7397	0.587	92.0
Micro-AVG	0.8462	0.7888	0.8165	0.6899	287.0
Macro-AVG	0.6414	0.6501	0.6411		287
