	precision	recall	f1	accuracy	support
AMBIENCE	0.6149	0.7615	0.6804	0.5156	192.0
FOOD	0.7303	0.8176	0.7715	0.628	664.0
GENERAL-IMPRESSION	0.7748	0.7288	0.7511	0.6014	286.0
PRICE	0.6341	0.6582	0.646	0.4771	109.0
SERVICE	0.7462	0.7719	0.7588	0.6114	404.0
Micro-AVG	0.722	0.7741	0.7472	0.5964	1655.0
Macro-AVG	0.7001	0.7476	0.7216		1655
