	precision	recall	f1	accuracy	support
POSITIVE	0.7668	0.817	0.7911	0.6544	839.0
NEUTRAL	0.6866	0.7188	0.7023	0.5412	85.0
NEGATIVE	0.6712	0.7273	0.6981	0.5363	731.0
Micro-AVG	0.8252	0.8847	0.8539	0.745	1514.0
Macro-AVG	0.7082	0.7544	0.7305		1514
