	precision	recall	f1	accuracy	support
AMBIENCE	0.7355	0.8769	0.8	0.6667	171.0
FOOD	0.8339	0.9157	0.8729	0.7745	603.0
GENERAL-IMPRESSION	0.8756	0.8051	0.8389	0.7224	263.0
PRICE	0.8293	0.8608	0.8447	0.7312	93.0
SERVICE	0.8738	0.8875	0.8806	0.7867	361.0
Micro-AVG	0.8387	0.8808	0.8592	0.7532	1491.0
Macro-AVG	0.8296	0.8692	0.8474		1491
