	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8571	0.8571	0.8571	0.75	8.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.85	0.85	0.85	0.7391	23.0
FOOD:NEGATIVE	0.8966	0.7879	0.8387	0.7222	36.0
FOOD:NEUTRAL	1.0	0.4444	0.6154	0.4444	9.0
FOOD:POSITIVE	0.7895	0.9184	0.8491	0.7377	61.0
PRICE:NEGATIVE	0.6667	0.8	0.7273	0.5714	14.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
PRICE:POSITIVE	0.6667	1.0	0.8	0.6667	3.0
GENERAL-IMPRESSION:NEGATIVE	0.8824	0.8333	0.8571	0.75	20.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:POSITIVE	1.0	0.7727	0.8718	0.7727	22.0
SERVICE:NEGATIVE	1.0	0.8846	0.9388	0.8846	26.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.871	0.8182	0.8438	0.7297	37.0
Micro-AVG	0.8643	0.8268	0.8451	0.7318	261.0
Macro-AVG	0.6987	0.6644	0.6699		261
