	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7843	0.9302	0.8511	0.7407	54.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	0.8571	1.0	0.9231	0.8571	7.0
FOOD#PRICES	0.8333	0.625	0.7143	0.5556	18.0
FOOD#QUALITY	0.8846	0.92	0.902	0.8214	168.0
FOOD#STYLE_OPTIONS	0.8125	0.5909	0.6842	0.52	25.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8525	0.7429	0.7939	0.6582	79.0
RESTAURANT#MISCELLANEOUS	0.625	0.2941	0.4	0.25	20.0
RESTAURANT#PRICES	0.75	0.8571	0.8	0.6667	18.0
SERVICE#GENERAL	0.8161	0.9467	0.8765	0.7802	91.0
Micro-AVG	0.8407	0.8368	0.8388	0.7223	497.0
Macro-AVG	0.8305	0.7714	0.7841		497
