	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8333	0.6977	0.7595	0.6122	49.0
DRINKS#PRICES	0.2	0.3333	0.25	0.1429	7.0
DRINKS#QUALITY	0.7143	0.625	0.6667	0.5	10.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.5625	0.5625	0.5625	0.3913	23.0
FOOD#QUALITY	0.6707	0.7467	0.7066	0.5463	205.0
FOOD#STYLE_OPTIONS	0.7273	0.3636	0.4848	0.32	25.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.8197	0.7143	0.7634	0.6173	81.0
RESTAURANT#MISCELLANEOUS	0.8571	0.3529	0.5	0.3333	18.0
RESTAURANT#PRICES	0.8333	0.7143	0.7692	0.625	16.0
SERVICE#GENERAL	0.9091	0.8	0.8511	0.7407	81.0
Micro-AVG	0.7525	0.6946	0.7224	0.5655	527.0
Macro-AVG	0.7328	0.5953	0.6436		527
