	precision	recall	f1	accuracy	support
POSITIVE	0.7617	0.689	0.7236	0.5669	344.0
NEUTRAL	0.5833	0.4118	0.4828	0.3182	22.0
NEGATIVE	0.75	0.7442	0.7471	0.5963	161.0
Micro-AVG	0.7525	0.6946	0.7224	0.5655	527.0
Macro-AVG	0.6983	0.615	0.6512		527
