	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5714	0.8571	0.6857	0.5217	23.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.75	1.0	0.8571	0.75	4.0
DRINKS#STYLE_OPTIONS	0.6667	0.6667	0.6667	0.5	4.0
FOOD#PRICES	0.4167	1.0	0.5883	0.4167	12.0
FOOD#QUALITY	0.7917	0.95	0.8637	0.76	50.0
FOOD#STYLE_OPTIONS	0.625	0.7143	0.6667	0.5	10.0
LOCATION#GENERAL	1.0	1.0	1.0	1.0	2.0
RESTAURANT#GENERAL	0.9333	0.6667	0.7778	0.6364	22.0
RESTAURANT#MISCELLANEOUS	1.0	0.1667	0.2858	0.1667	6.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	5.0
SERVICE#GENERAL	0.84	0.9545	0.8936	0.8077	26.0
Micro-AVG	0.7447	0.8077	0.7749	0.6325	166.0
Macro-AVG	0.7162	0.748	0.6904		166
