	precision	recall	f1	accuracy	support
AMBIENCE	0.7273	0.7018	0.7143	0.5556	72.0
FOOD	0.173	0.746	0.2809	0.1634	863.0
GENERAL-IMPRESSION	0.5417	0.8571	0.6638	0.4968	157.0
PRICE	0.1688	0.8966	0.2842	0.1656	157.0
SERVICE	0.4851	0.7967	0.6031	0.4317	227.0
Micro-AVG	0.2796	0.7832	0.412	0.2595	1476.0
Macro-AVG	0.4192	0.7996	0.5093		1476
